,Unnamed: 0.1,Unnamed: 0,ticker,time,text_file_name,past_0,past_1,past_2,past_3,past_4,past_5,past_6,past_7,past_8,past_9,past_10,past_11,past_12,past_13,past_14,past_15,past_16,past_17,past_18,past_19,past_20,past_21,past_22,past_23,past_24,past_25,past_26,past_27,past_28,past_29,future_30,future_29,future_28,future_27,future_26,future_25,future_24,future_23,future_22,future_21,future_20,future_19,future_18,future_17,future_16,future_15,future_14,future_13,future_12,future_11,future_10,future_9,future_8,future_7,future_6,future_5,future_4,future_3,future_2,future_1,cate
748,748,704.0,BBT,2016-07-21,20160721_BBT,-3.934300979895017,-3.918026869651429,-3.901613569319075,-3.8835733823135032,-3.865004499410739,-3.845678883508264,-3.8454844013461615,-3.824766009948029,-3.817404782236824,-3.795042031146053,-3.778383019265955,-3.756471417887125,-3.731695885126572,-3.748541193016628,-3.723268308281341,-3.730532517953384,-3.711555036504016,-3.740685869528584,-3.844245875207793,-4.583558127695098,-5.025681914754278,-4.973241145998309,-4.961927876931157,-4.8951757495658885,-4.853368848570861,-4.7624949724641095,-4.689308442267396,-4.771066225751389,-4.614388662293367,-4.429368729221566,-4.7980298578855205,-4.782880667505529,-4.7755235660097615,-4.759183555241072,-4.745611483040966,-4.7262095704336815,-4.705835868411249,-4.6855549362791065,-4.667649540113883,-4.644393535124582,-4.621021599743911,-4.595416898707817,-4.56842376757623,-4.541880362230817,-4.513225684099105,-4.522083788913109,-4.499914922550619,-4.462864548204153,-4.511168916113757,-4.468694821969468,-4.424831093488139,-4.757284393169191,-4.729264024724488,-5.106263995433134,-5.253398212717055,-5.349016639609223,-5.688872170279626,-5.625066308611977,-5.53530707268014,-5.4803152892682805,train
749,749,705.0,BHE,2016-07-21,20160721_BHE,-4.000123106930029,-3.983613287386292,-3.973235794553098,-3.9587016663160415,-3.9402116803962857,-3.920837051060208,-3.9004610177183054,-3.882139969681584,-3.867754038783133,-3.844537678634578,-3.84989381942,-3.843169506680251,-3.816576441886947,-3.802054728569255,-3.7723613614204297,-3.773572460495557,-3.742188560489468,-3.713030584904464,-3.909696970450288,-4.3078144130924105,-4.41244407142551,-4.360052994959717,-4.30380613583212,-4.295465998681331,-4.238524706498136,-4.270182574775543,-4.334058177344068,-4.264012993939893,-4.596854812543621,-5.3774274427048425,-4.82652142888336,-4.809603015209852,-4.810042966880967,-4.8264414045005095,-4.8076338025129255,-4.788762917086271,-4.790508152776103,-4.769461801800455,-4.755854561243463,-4.732828713159524,-4.708877560299449,-4.68520004737844,-4.659547627386754,-4.631161848146419,-4.650678535168905,-4.625377602796385,-4.592965899557149,-4.5559124056505125,-4.533629731834366,-4.515750936749573,-4.469132629591266,-4.509137885279309,-4.454320453326026,-4.426868203698224,-4.528897270989774,-4.472308361262747,-4.432203142322492,-4.330430622343643,-4.194884651055148,-3.964768055284088,train
750,750,706.0,CBU,2016-07-21,20160721_CBU,-4.014502916437766,-4.0146544655427,-3.997436328236722,-3.979421204315966,-3.9694575475838585,-3.951452052328347,-3.932545956810756,-3.911487377673751,-3.900763966438932,-3.893298998031306,-3.874735832909164,-3.851884367468032,-3.826026914370976,-3.8128046050176425,-3.797477493826914,-3.807292258353366,-3.793575844430897,-3.780602077834586,-3.8387546937846992,-4.305779038575608,-4.96707427027029,-4.955645929631143,-4.910005215813317,-4.989146460679013,-5.169756122858686,-5.189593477220558,-5.13935722619211,-5.049176179306379,-5.25810135967979,-5.058320535929896,-4.895346278777503,-4.893423593997606,-4.880611709860241,-4.863676274212218,-4.849696076833533,-4.830087989043599,-4.809840458455934,-4.800833328232136,-4.779787732633472,-4.760948655797878,-4.73733616178083,-4.711749908434545,-4.696582943509419,-4.668003943630887,-4.6435994754683225,-4.619720368984327,-4.659086572268074,-4.644396002270858,-4.662707505562355,-4.629747630489879,-4.6610936899972,-4.943702119005114,-4.896988396913292,-4.863326538002862,-4.876589380629564,-4.808888413429861,-4.775193463070088,-4.653876017271684,-4.477219293892408,-4.335229651907553,train
751,751,707.0,GM,2016-07-21,20160721_GM,-4.140495747796167,-4.137287670107056,-4.121358358556381,-4.109354877714607,-4.090498906404123,-4.071307960780327,-4.051041310694117,-4.029988125412886,-4.019171576877053,-4.00804808253454,-4.049350763721247,-4.030678968890372,-4.006055843310628,-4.046407611345513,-4.04847362473768,-4.016544250670415,-3.9989095930147887,-3.9651566040165256,-4.052489843776913,-4.699493847185781,-4.778107498787096,-4.7896271358338005,-4.778330170274572,-4.8466303938982165,-4.792925771367054,-4.711014921210796,-4.603263073598656,-4.654633926984944,-4.460138613851001,-4.615504592168837,-4.376284618318559,-4.372838051743896,-4.356892077764872,-4.345388209382006,-4.328734899345939,-4.317766757871532,-4.297373523942125,-4.28269399789832,-4.262154582091855,-4.238979450590699,-4.214742830133226,-4.198031859485001,-4.181629305194138,-4.155292588229025,-4.127730175066852,-4.105533691007304,-4.075110354729376,-4.070438167158425,-4.034743924343309,-3.996172494372266,-3.949370148782047,-3.92830431542944,-3.8709089401891896,-3.8195799501345,-4.165428869772001,-4.095146861454064,-4.11108661243049,-5.684906341400968,-5.820078294474583,-5.74784645729555,train
752,752,708.0,HBAN,2016-07-21,20160721_HBAN,-3.626271964804343,-3.6099582881376415,-3.592413765921449,-3.57423119218772,-3.556787415445382,-3.538240729684337,-3.527367615401548,-3.5061260120392164,-3.5087671451331275,-3.494135179774759,-3.4799326499687573,-3.45719718284673,-3.430732049390356,-3.431502551143332,-3.403397020061324,-3.4610832290882168,-3.4405548319308115,-3.456616493469612,-3.5609412821046305,-4.153500994133381,-4.252024291891096,-4.199528106772173,-4.141054432266905,-4.074709915315175,-3.999039239926949,-3.947534421615699,-3.856849793414765,-4.296849843054725,-4.1230406578735925,-4.273329914669769,-4.417891486124234,-4.402260556399421,-4.391445108431648,-4.383885592243543,-4.378790148276737,-4.361764175762304,-4.346972330434808,-4.331526974593687,-4.343090439498937,-4.321644994986844,-4.317385208289887,-4.2927139621917165,-4.314442856775414,-4.28591200084143,-4.262758531836994,-4.287315776573272,-4.279072713231552,-4.242067498398818,-4.275218454705207,-4.241592056309245,-4.196885553827392,-4.767224937060388,-4.735159847476898,-4.74276944502813,-4.911118010598457,-5.4494302658772815,-5.351830531321464,-5.2226933416815,-5.034289364365079,-7.646991479258587,train
753,753,709.0,IPG,2016-07-21,20160721_IPG,-3.953512583114558,-4.109070921135066,-4.112127770269348,-4.094168624378075,-4.076565992366291,-4.056986476202237,-4.044718586636823,-4.024968320520568,-4.004565356384295,-3.994182089208424,-4.000877205086333,-3.983526691613705,-3.960291359594277,-3.936208880733973,-3.908439003339371,-3.879581725900141,-3.900380879102613,-3.872799875901684,-4.177674553743244,-4.581563750733538,-4.543537830978172,-4.624926553983549,-4.593698462382558,-5.08769454483841,-5.11219913029469,-5.14497453587668,-5.0715245547104,-4.953288249726013,-5.606380723983933,-8.393286403193498,-4.748074972745926,-4.731737408346011,-4.726590121167606,-4.709148406361511,-4.781699532843748,-4.775528112814072,-4.756573425560106,-4.76742509068484,-4.764023331773255,-4.741612047295034,-4.717218927070738,-4.696162482510881,-4.669411086184465,-4.656375866615933,-4.648383456795662,-4.653373700266862,-4.638845129957874,-4.662453129053183,-4.632382489966961,-4.611541438165696,-4.655631505365045,-4.73337984984687,-4.721249681914368,-4.654488929985996,-5.158430057826793,-5.068836842382594,-4.957583089497817,-4.822112363055294,-4.863564035584022,-5.644219839132001,train
754,754,710.0,PLXS,2016-07-21,20160721_PLXS,-4.03044715174137,-4.036640354088103,-4.019293518012029,-4.001409765563188,-3.982547105807957,-3.967756749746824,-3.947759550026552,-3.928861817292207,-3.925090118024251,-3.9041023799058143,-3.976009279604686,-3.951199703772751,-3.926191812285484,-3.911585210365806,-3.88521691772588,-3.884064205924533,-3.871350539108486,-3.837429528966146,-3.876415354734213,-4.2577761149586975,-4.243877042870548,-4.19211037056705,-4.133452533327065,-4.098325663878951,-4.120873418805431,-4.101943365927748,-4.010466217097203,-4.120601929968965,-4.781392003846807,-4.780953664708408,-4.862698493574182,-4.861147422626393,-4.850354024593414,-4.856267974789492,-4.839359577757159,-4.820720540737834,-4.82937781590635,-4.809007703514871,-4.788059274847948,-4.765213854265836,-4.756224990394825,-4.735238729164384,-4.75842724772364,-4.730047820881246,-4.781961263509774,-4.7511165131386734,-4.731498183260548,-4.699158750705374,-4.682933997419276,-4.639597795405329,-4.591944538321564,-4.626630686442345,-4.5703384267652725,-4.561015077346571,-4.903408392306233,-4.817686538664128,-4.747874266404159,-4.716076993371352,-4.544283665611457,-4.197753781013282,train
755,755,711.0,POOL,2016-07-21,20160721_POOL,-4.5936623519931885,-4.580882197317937,-4.576128097842699,-4.558195495615246,-4.540835400624021,-4.525058570916891,-4.511215185336305,-4.496118431172591,-4.475172026017928,-4.452579290139956,-4.4622903511621415,-4.436920118162782,-4.4104599350570375,-4.387441213165006,-4.372063492649131,-4.519283368091125,-4.526486502740472,-4.549540637448196,-4.539669578199771,-4.653614251786556,-4.640599091350956,-4.619771639373392,-4.574297153574767,-4.59890482050168,-4.568464628644762,-4.491640463977131,-4.442680644441734,-4.301173433794841,-4.46793560576142,-5.018655158592942,-5.150952900910254,-5.134013885044287,-5.127156653533741,-5.115273057498521,-5.114924021203461,-5.106149713941342,-5.126454893510823,-5.169804327262907,-5.152941114560143,-5.149142796447772,-5.124891643255403,-5.108631098359709,-5.089700677889175,-5.075899460800986,-5.097204635838208,-5.071968795996632,-5.037523464176225,-5.026499522008757,-4.9902835111708885,-4.946779845512576,-4.907050126203486,-4.985651588175491,-4.937743286891842,-4.8725752646558345,-5.334214177610071,-5.259022155659635,-5.154997846603023,-5.44842163459856,-5.355258752495399,-5.032156342338524,train
756,756,,PPG,2016-07-21,20160721_PPG,-3.900505800692908,-3.8900412815405865,-3.8828090619227673,-3.867267119539748,-3.848422796663405,-3.830548623692762,-3.812324190783751,-3.7935087934773977,-3.788933377711268,-3.766138206441233,-3.790866551478506,-3.765278113691683,-3.738889251270317,-3.725379509854508,-3.695902104021602,-3.677984612512024,-3.664160277319497,-3.648127247875098,-3.701846334678919,-4.431112468205954,-4.927092349009837,-4.877528630547646,-4.826278895947198,-4.766790976423811,-4.854038303319169,-4.781960038118699,-4.691262236742522,-4.588566724662501,-4.848528577763291,-5.477465013705789,-4.965438487061112,-4.984265937016786,-4.9670748444620605,-5.0154939957382085,-5.00026650815546,-5.131562905351819,-5.163718227582786,-5.149946517585705,-5.127841711279321,-5.202491678724081,-5.195171143099067,-5.24515868766881,-5.221115949033668,-5.192816286915942,-5.222721921971875,-5.213280953672304,-5.23938543317824,-5.202668008260828,-5.175032702063104,-5.132872246418809,-5.110716002115793,-5.0723751894129645,-5.020170986850428,-5.011971150856578,-5.099343278425894,-5.00844868460881,-5.03169748104133,-4.994114552088815,-4.957321667359052,-4.6244026581955655,train
757,757,712.0,RJF,2016-07-21,20160721_RJF,-3.7010666691190814,-3.684691561843839,-3.670503848885338,-3.653055986308135,-3.635810279762489,-3.620574607857626,-3.606871774241611,-3.58956244595297,-3.608256294084435,-3.585459995517926,-3.57765155017768,-3.5686509024849538,-3.549887059038646,-3.5520336843365112,-3.527918307757304,-3.506725574791703,-3.506418615403444,-3.471006937320325,-3.491975307604706,-4.232658203674205,-4.356345502005649,-4.310337641695884,-4.256613177475972,-4.240040663113079,-4.164105992889065,-4.072948965147558,-4.020716462890179,-3.996609202980895,-3.8559711593976407,-4.089730925949279,-4.781507470293322,-4.770281298469966,-4.784492434518431,-4.768465897246895,-4.788591693087326,-4.769078015138382,-4.765361626058473,-4.749621506058889,-4.7343152673704925,-4.713073891331053,-4.694744434375284,-4.675227428278294,-4.657678685085163,-4.645912119205251,-4.632888526677133,-4.659326567541775,-4.630236029881066,-4.609835329569948,-4.580613860038551,-4.543462910240687,-4.496100108032733,-4.698112510379438,-4.648269849059174,-4.748918883968464,-5.107272201732862,-5.834496277012301,-5.819455652784611,-5.687599057526731,-5.561794917426218,-7.421902847649505,train
758,758,713.0,SCHL,2016-07-21,20160721_SCHL,-4.679295362729608,-4.69050774923116,-4.679272016484675,-4.676919691222728,-4.658193078733539,-4.643462382070587,-4.623325413080115,-4.6037976966547305,-4.624945922170865,-4.615908791925477,-4.591543685221581,-4.576707442756567,-4.551377427129567,-4.522982630787773,-4.497082277646107,-4.599416839263908,-4.664559042413674,-4.648196400266001,-4.614769725924801,-4.846864947516859,-4.807205750370105,-4.764664011901536,-4.822427300790378,-4.862531651927426,-4.790891265903131,-5.00966272833159,-4.898293902708319,-4.807203104768886,-4.6109327281673576,-5.311101685306942,-4.949185946968521,-4.997541771777747,-4.985179460492075,-4.9963562602469205,-4.982984548861836,-4.971424532636655,-4.967150081943053,-4.967162351974807,-4.948400256492379,-4.9280076625191525,-4.919971544337334,-4.9154715611526285,-4.889144206983029,-4.869111036468836,-4.844799012125376,-4.92071869902581,-4.887670430073766,-4.866331135663073,-4.836559587239922,-4.798755832213434,-4.791961606528132,-4.768022436406167,-4.825301377308442,-4.835419079357901,-4.958516178372147,-5.059165737885976,-4.954983752945774,-5.650033376411305,-5.6607753199530775,-6.263552716315697,train
759,759,714.0,UFPI,2016-07-21,20160721_UFPI,-3.889912643052748,-3.9031798564571134,-3.8872556323886416,-3.870990626053026,-3.8545825972051375,-3.8461018632406208,-3.826801092673716,-3.8055617504535206,-3.7833680598956194,-3.763456399635756,-3.744832438827597,-3.7195340014186953,-3.702940680603398,-3.6746816013058505,-3.656474273855464,-3.7062955540936375,-3.739354726569411,-3.703168343378704,-3.6976993065312014,-3.9958517491090233,-4.242482772488719,-4.285392339317458,-4.226554440044873,-4.2114604532914495,-4.245358703556012,-4.21871086790215,-4.186979826377659,-4.2506262532206405,-4.29135786199182,-5.003069763143151,-4.671723195670257,-4.704866746661644,-4.713924753561693,-4.702256056354679,-4.683608546275663,-4.712457873929213,-4.735528995318141,-4.715809197094209,-4.699834330538474,-4.6971067106523465,-4.757358952894148,-4.7333985821895705,-4.71578901204248,-4.694568816301716,-4.7209506306915605,-4.730708202089427,-4.713939018132643,-4.698604597437575,-4.658858099033706,-4.625046814495803,-4.59483668713113,-4.542437831219998,-4.549606394665259,-4.5191750643362365,-4.596666401844076,-4.543287117870735,-4.4330222174655765,-4.42226214386957,-4.415130295915509,-5.981484112545099,train
760,760,715.0,VMI,2016-07-21,20160721_VMI,-4.166226231218527,-4.237034688136428,-4.219651950706204,-4.202673860289972,-4.184062114760669,-4.166661919048415,-4.152122636421862,-4.130875870958732,-4.1114648786439165,-4.093660189838027,-4.103118134273336,-4.092023586795594,-4.06733040210242,-4.064156839767518,-4.037885895586346,-4.034551841786165,-4.037007602724824,-4.03394593541643,-4.065114686857642,-4.35048858550527,-4.460824295921013,-4.419382534447316,-4.360965544456656,-4.787289320160969,-4.712730453843898,-4.648385933525212,-4.593019317940763,-4.450570530283173,-4.3686943888000895,-5.037198482012903,-4.848294377094779,-4.975714624117155,-4.964507184946408,-5.013843005296176,-5.00348580752496,-4.993984109881026,-4.986400382923911,-4.967663404207781,-4.981015739630869,-4.975497354889447,-4.978090376608816,-5.092853809697821,-5.138510079492653,-5.126471441971267,-5.1445740306858525,-5.15171062960973,-5.119208309071096,-5.082814192202082,-5.042793892992544,-5.010496872230884,-4.981242257061663,-4.930992996352957,-4.914424523367628,-4.901152393002157,-4.898565517595962,-4.84632505294136,-4.735429498482224,-4.592623595307575,-4.449541362865458,-4.5812890131355,train
761,761,716.0,FFBC,2016-07-22,20160722_FFBC,-3.866618858775386,-3.9079460190578215,-3.8945372688244295,-3.8763644464987865,-3.857505188198588,-3.8412519692054574,-3.824272230964416,-3.803164673682417,-3.781212182425477,-3.782781276315808,-3.776967851828634,-3.7621572569904855,-3.73594125178908,-3.707509959227104,-3.700874534236615,-3.6792139578507497,-3.67689633190424,-3.6747000015005695,-3.6530156092615726,-3.7033885815170393,-4.118076123755933,-4.371585752734098,-4.330739983030225,-4.264040291436037,-4.243485629965591,-4.169567883590559,-4.2179988175997165,-4.0743853591547525,-4.042711398512779,-5.119139064502162,-4.757606238510493,-4.762179075380611,-4.753114575168934,-4.7450321915053495,-4.727009796329263,-4.714770081537891,-4.694419257174316,-4.674996997392588,-4.658084555999286,-4.635030629253063,-4.611978043234496,-4.586542483929738,-4.559568238273997,-4.531202249835752,-4.503622156811006,-4.485616666404964,-4.502163002098524,-4.477733919901277,-4.437773530498337,-4.46398558229178,-4.416412317875491,-4.406954084258171,-5.3468823638078575,-5.282607383288619,-5.237017836044905,-5.202436497665144,-5.410593170378357,-5.272428551557713,-5.4612836460155645,-5.581976841283264,train
762,762,717.0,FWRD,2016-07-22,20160722_FWRD,-4.0577919782992575,-4.239956301153256,-4.225522295173064,-4.208806083885567,-4.196094897897081,-4.179850741404842,-4.165566876220503,-4.144739534246459,-4.125288335861312,-4.116882552596175,-4.106213210401903,-4.101635687706947,-4.075803004383312,-4.050107269214282,-4.029752823562089,-4.006639333778362,-3.9851563548578897,-3.957682950816024,-3.925366596227817,-4.025185850904824,-4.508932748730507,-4.619842729624546,-4.562121405422386,-4.506806531045332,-4.760978714969658,-4.763200480207191,-4.6779037893899655,-4.541835676876748,-4.6872915159978,-4.385694610809028,-4.850237110547644,-4.845471612564551,-4.8487192935207,-4.8614106043139005,-4.869966948186646,-4.888414566756556,-4.88212644814144,-4.892102277787196,-4.950874010648894,-4.9852659697450585,-5.0247487106421325,-5.001442050942844,-4.978251565795633,-4.956656362716012,-4.92634560060486,-4.8964823347103374,-4.865290749602515,-4.852961654874015,-4.813469819263417,-4.79052440761375,-4.7460534110004335,-4.752796003161937,-5.193659452658374,-5.127193319473808,-5.089309863349232,-5.062741250187953,-4.982849799596781,-4.849645883227789,-4.699368078160169,-5.18922586295371,train
763,763,718.0,HNI,2016-07-22,20160722_HNI,-3.812403177803801,-4.039653462147504,-4.052287077292049,-4.043515142220143,-4.029013149019819,-4.013377375509114,-3.994164676177888,-3.9729422390611178,-3.952815677138143,-3.933008988661508,-3.9130559871800688,-3.9108751753884254,-3.88407786134742,-3.8597542606318025,-3.83504058873606,-3.802776358699272,-3.7963731296933503,-3.79312785720061,-3.760986407229271,-3.762188251607836,-4.397850503937452,-4.416407122971026,-4.3903812783664495,-4.33025159585525,-4.280560250281249,-4.263428998594746,-4.194048337376956,-4.101340291526575,-3.943298356335263,-4.60988059543921,-4.676099725261584,-4.69387220491552,-4.680424749412135,-4.664206169623462,-4.655108750980177,-4.643933945137149,-4.648295803588218,-4.6373474246761255,-4.6404164909633865,-4.626065301479832,-4.679528427370726,-4.654014350312711,-4.680299971282879,-4.671764896284303,-4.689773063524815,-4.6715677261216975,-4.650927163346198,-4.65855788606254,-4.620234561985997,-4.631361578581898,-4.583709920339698,-4.605678377257128,-4.935216219034005,-4.873196307766208,-4.798766757356468,-4.973465213681309,-5.186082963527475,-6.010662303848049,-6.030890950462997,-8.020914209438105,train
764,764,719.0,INDB,2016-07-22,20160722_INDB,-3.751279523034073,-3.8565424067580434,-3.8402911916870375,-3.822118772326216,-3.8035187917694775,-3.789887483272724,-3.769828015514596,-3.748669105297884,-3.72806653126845,-3.7229875695491415,-3.702330339032436,-3.690913518355758,-3.66418230534361,-3.637963004856018,-3.624177616752603,-3.603008117361507,-3.594065168691663,-3.5811421400803405,-3.5609439263751224,-3.594197082235674,-3.991262644876651,-4.202729016239533,-4.144052678844288,-4.0787897935319775,-4.165702824711876,-4.18287931977596,-4.125870815701494,-4.020025048044385,-4.073158616183214,-4.145324183740611,-4.642814410096749,-4.645235487194012,-4.632291054039404,-4.614749100365752,-4.668366520063549,-4.658833965646277,-4.639236679852109,-4.624821257128031,-4.605971213368287,-4.583972663798023,-4.565033839465287,-4.551481090209898,-4.524544950570473,-4.502615331391132,-4.472580999800154,-4.440425948247848,-4.464914649543531,-4.432211070759486,-4.393155879710814,-4.393100661428477,-4.354181725054489,-4.319736216763479,-4.646221979515717,-4.594395940930276,-4.567282547184718,-4.541064779545095,-4.506824063638269,-5.081082628673202,-4.879435031774738,-6.5311658046370455,train
765,765,720.0,OFG,2016-07-22,20160722_OFG,-3.450594605278974,-3.523083066777458,-3.506575880414068,-3.489754558560964,-3.471218444843318,-3.451941644803824,-3.4384261167286474,-3.4229567498610467,-3.403020221579057,-3.394517208153524,-3.378086507084457,-3.3813022708634777,-3.35771374041974,-3.329134534007091,-3.372112053117454,-3.346255357015959,-3.314305210802748,-3.293158209263847,-3.2896436720721454,-3.5886955608011872,-3.81219512531894,-3.9286719328194737,-3.870782790062463,-3.8664251101468894,-3.828843361343347,-3.754026660860605,-3.69005593975878,-3.5652136585151,-3.707450008388343,-3.425376900976791,-4.320448396478306,-4.357121113506785,-4.346438009847934,-4.34199419738672,-4.328016880816157,-4.3246349738182746,-4.30843846575163,-4.292895097793992,-4.27083740069716,-4.249389896024999,-4.226806995960571,-4.201329813824946,-4.174465725704247,-4.168034351213434,-4.137773880475062,-4.106281759694243,-4.096086101769959,-4.097718233125951,-4.127303474166433,-4.335756861694431,-4.292249538435733,-4.243735767950888,-4.411057392468818,-4.344321191646728,-4.345481416763044,-4.293851666438533,-4.187418672772722,-4.062761185894783,-3.914523136284609,-3.858170572426999,train
766,766,721.0,SLB,2016-07-22,20160722_SLB,-4.26223171924418,-4.276844598206169,-4.265020824547351,-4.254412582309251,-4.235575402236131,-4.217176509475244,-4.197287068559479,-4.176379015574459,-4.1643222922438365,-4.180652692463846,-4.166393510394021,-4.157539197083638,-4.133641604176898,-4.107517643779652,-4.1474239306007,-4.1180249918701,-4.113802364767543,-4.1072528334738685,-4.127560788755619,-4.164433396282605,-4.496585885327147,-4.56062427257192,-4.5097857442785285,-4.512472322663375,-4.4354828836490485,-4.48592303511554,-4.419686546853718,-4.345049404651649,-4.151923755785469,-3.9811170559641846,-4.54677484830183,-4.531609653691726,-4.514483528080179,-4.496299863109105,-4.539515390633555,-4.525266594388784,-4.506954638938376,-4.489752217413631,-4.46760191995707,-4.4480057629051775,-4.425303409471908,-4.438221360184325,-4.418063898162493,-4.478036647102742,-4.451533434022488,-4.419460388601925,-4.412968371580126,-4.378320980417014,-4.356611278381764,-4.347409907017924,-4.3156099974494975,-4.346233169338908,-4.326099126851308,-4.298079737621038,-4.259508937562512,-4.183705882216401,-4.460392503370056,-4.894486914970836,-5.121992350255594,-7.101221942329311,train
767,767,722.0,STI,2016-07-22,20160722_STI,-3.7461559981591774,-3.738635643623555,-3.721230824301772,-3.703047795925001,-3.6843844016520055,-3.664944975094569,-3.646512957098643,-3.646989874170102,-3.624867857187172,-3.613629300057047,-3.5928867637955624,-3.578473243016308,-3.5572703037868894,-3.5391130473660737,-3.5402478922871548,-3.510893206573716,-3.502589800337032,-3.4842318663049907,-3.500534063554361,-3.7156418495763335,-4.105139429351163,-4.392407394794625,-4.333665207970497,-4.267181963357037,-4.223077858261768,-4.198530051257788,-4.104178032310598,-3.980373047518463,-4.378318776707107,-4.488104051167712,-4.740719096870538,-4.7704218771254405,-4.755077586637266,-4.7504094930375,-4.731602729852009,-4.730442236716378,-4.76863535516923,-4.771203167876784,-4.749021581158209,-4.725980904624788,-4.710895860986222,-4.685367294586029,-4.65855774942991,-4.647138502118458,-4.637405048021299,-4.605375176691744,-4.579729935018541,-4.554397637262917,-4.515791894416043,-4.5820913612674365,-4.537139064048956,-4.507252091697925,-4.72476397275376,-4.667610800947612,-4.830750108184663,-5.047958724153529,-5.350817258651806,-5.376543896682524,-5.191970993347138,-5.286059418567496,train
768,768,723.0,TRST,2016-07-22,20160722_TRST,-4.106098126708755,-4.09091322438595,-4.08897322961554,-4.071699820115979,-4.057181112680183,-4.039330215822499,-4.025162732399594,-4.004221285341941,-3.983861301711037,-3.967230099325212,-3.964997178864452,-3.946840538725309,-3.9275963556232414,-3.902878727027616,-3.9016043818641983,-3.890220611300524,-3.915112621723945,-3.91107368366588,-3.895799535588584,-3.939792201482562,-4.446808030413835,-4.631074590542899,-4.581512010591226,-4.515154528203178,-4.601242956280822,-4.741479117122153,-4.673041572639989,-4.705999296934243,-4.56787962712615,-7.195522805651472,-4.718655563862917,-4.7127410290146665,-4.695762438977924,-4.679545896399717,-4.660833043801144,-4.641234996575826,-4.621396890745518,-4.628581483131254,-4.606653712453691,-4.584896507370853,-4.564198036053255,-4.5612243684809854,-4.59747601507219,-4.692742568269631,-4.665655020323941,-4.634273351508228,-4.6122568281550285,-4.575821605628314,-4.5364378239659,-4.521881257259846,-4.481188060937893,-4.450165636069022,-4.697892741485527,-4.695147704483432,-4.667805446716654,-5.48817187610439,-5.390303283811668,-5.543387591280486,-6.146182332983698,-5.799621736565461,train
769,769,724.0,VFC,2016-07-22,20160722_VFC,-3.988889831837705,-3.9794904774832993,-3.974906499490664,-3.959088482749217,-3.940687342857444,-3.921077218121333,-3.9062212078757694,-3.884944487713467,-3.8628840290592,-3.843098874325217,-3.8187762069494062,-3.8168279691193057,-3.7941467375892657,-3.798053937717215,-3.804097997157682,-3.783293799588156,-3.762392566050585,-3.773383754531456,-3.747788499765373,-3.927702773468224,-4.595379095957619,-4.580510260356083,-4.533401559637839,-4.478948840981029,-4.5809145968748,-4.940752139967558,-4.830187992274205,-4.852451162635051,-5.1817096645955205,-4.849810950455796,-4.292592910085155,-4.276324784891177,-4.310500548229647,-4.296516442247828,-4.281399780638539,-4.314702797035281,-4.29482396939598,-4.274077849485483,-4.253531610729534,-4.236138144766611,-4.226976305143716,-4.20351138734502,-4.192382633119759,-4.171621878637148,-4.1414205526766885,-4.109177592440307,-4.076011323526099,-4.0389688004450495,-4.209097683810215,-4.178085616882101,-4.185262782918563,-4.139354757991142,-4.204745872122758,-4.145118372387866,-4.113834977420752,-4.925655751441901,-4.814448265758529,-5.440639112828063,-5.237937551243356,-4.996979746637078,train
770,770,725.0,AKAM,2016-07-26,20160726_AKAM,-3.8571457472887856,-3.840204617170546,-3.823147671331333,-3.807528389396596,-3.796824084494168,-3.777518473031288,-3.757762060466561,-3.736482360696651,-3.716093981366445,-3.6943288407034096,-3.672840210953901,-3.648247078734286,-3.6227433276029104,-3.6141309860383473,-3.584518339579584,-3.5557696046727885,-3.550399609951627,-3.5190854851679267,-3.499389770082844,-3.4844699697829435,-3.4929657106103846,-3.5628563696773976,-4.087702726789615,-4.734161374977387,-4.670543913549542,-4.621936246535192,-4.773733561370325,-5.134634911253936,-5.03852121187032,-5.333066628464608,-4.470733938774683,-4.474790764994184,-4.570028216598876,-4.552041676444095,-4.534420810047701,-4.515017153487206,-4.495148574747751,-4.477590143208255,-4.463367030388874,-4.464365617081204,-4.453953432877661,-4.433146244336059,-4.424050680722544,-4.395860062686098,-4.3832389372762695,-4.351614511331527,-4.321299752199175,-4.286003960986487,-4.246022755524274,-4.218907335486727,-4.212356613435368,-4.529338436356588,-4.471969820108731,-4.465207199408842,-4.8057538529644965,-4.7205772884952,-4.85359843434938,-5.768659478440916,-5.572083925243497,-6.45049019117205,train
