ticker,day_earnings,lv3_future_3,lv7_future_7,lv15_future_15,lv30_future_30
K,2012-04-26,-5.0068309052390685,-4.969608888087001,-5.279353000441485,-5.040044671088947
K,2012-02-02,-5.67888754789566,-5.228999973885103,-4.231135319425008,-4.498716677549948
AXP,2017-10-18,-6.121223808038526,-4.687262196983761,-4.827795228754764,-4.815153414365959
AXP,2017-07-19,-5.39450878354715,-4.754545278984293,-5.051983887556261,-4.924593427980272
AXP,2017-04-19,-3.5965371091405407,-3.802296689597519,-4.129912585863492,-4.340737817013996
AXP,2017-01-19,-4.477579391163862,-4.7818380131986595,-4.769462249407314,-4.749841378919975
AXP,2016-10-19,-3.1753001161923935,-3.433991047405685,-3.7280082960223417,-3.972559591379398
AXP,2016-07-20,-4.409309559371681,-4.780538381416607,-4.627238649543623,-4.839444000028114
AXP,2016-04-20,-5.254930347723973,-5.132113248105625,-4.871474983787792,-4.688769261139761
AXP,2016-01-21,-2.861572685380388,-3.1071852180520168,-3.429922897021823,-3.6355209812224363
AXP,2015-10-21,-3.4020695912926677,-3.7892286977640937,-4.117280303566029,-4.344552728636413
AXP,2015-07-22,-5.219424326268433,-4.477178201124148,-3.9573848088183854,-3.982888015221759
AXP,2015-04-16,-3.87245646161003,-4.079677125377138,-4.3737140050724905,-4.546348359475321
AXP,2015-01-21,-4.198104862350567,-4.421055396414815,-4.267440669207791,-4.0069319066990525
AXP,2014-10-15,-4.1518060688341585,-4.126951938524528,-4.461953361231915,-4.594042196831414
AXP,2014-07-29,-4.644882142222425,-4.467613133030573,-4.473308465054423,-4.695735418048069
AXP,2014-04-16,-4.746037299038345,-5.103026243949347,-4.776692601082142,-4.696771213723698
AXP,2014-01-16,-4.061885614659271,-3.9206804290677333,-3.9974295444401986,-4.269817649670022
AXP,2013-10-16,-3.74051565437391,-4.030302656968034,-4.224506873282499,-4.425822883605639
AXP,2013-07-17,-3.9284154945524232,-4.193870275530286,-4.308651231711455,-4.458841492503774
AXP,2013-04-17,-4.054373234886099,-4.311858896290637,-4.54633813893132,-4.584856899261625
AXP,2013-01-17,-5.487808879811272,-4.84540763613964,-4.429549155815185,-4.608373142511448
AXP,2012-10-17,-4.481030296421354,-4.365645606628075,-4.294769030186371,-4.313314682115626
AXP,2012-07-18,-4.2152954584834506,-3.974456546353122,-4.188572324521816,-4.339871920394785
AXP,2012-04-18,-5.8806633743182575,-4.653306842516003,-4.727054544832859,-4.491785239138016
AXP,2012-01-19,-5.1894776020623485,-4.482114784665655,-4.352472874692109,-4.415785443846681
AMZN,2017-10-26,-2.7865936965611784,-3.081328833716771,-3.40685240615128,-3.6542121489814754
AMZN,2017-07-27,-4.043312636915993,-4.255306114973502,-4.296909646587498,-4.4092920995806875
AMZN,2017-04-27,-4.506621521582036,-4.510448960902614,-4.486189883733539,-4.521287073857115
AMZN,2017-02-02,-4.030264685964588,-4.205374122534492,-4.492046769116975,-4.785251096320096
AMZN,2016-10-27,-3.5549827058780386,-3.6017225761858453,-3.7085568060454985,-3.9317055070385787
AMZN,2016-07-28,-4.6858166100842045,-4.862528828538181,-5.122260960128868,-4.730250699301636
AMZN,2016-04-28,-3.067365664512332,-3.3050397568849252,-3.55878152375326,-3.84826693472654
AMZN,2016-01-28,-3.773214090309439,-3.6447771913920057,-3.432385009473193,-3.5956192774092814
AMZN,2015-10-22,-3.6830686919089146,-3.9192221749922465,-4.063244500392001,-4.052052539233557
AMZN,2015-07-23,-3.036132829206931,-3.369913878317235,-3.660792078874219,-3.525668358392394
AMZN,2015-04-23,-2.5890031267806264,-2.934835233568237,-3.2852855274153137,-3.5849519535937477
AMZN,2015-01-29,-2.814468252171777,-3.0533532931559417,-3.359077057981858,-3.592078373757894
AMZN,2014-10-23,-3.06986223050229,-3.3782205577618476,-3.661713347019335,-3.8181972169067886
AMZN,2014-07-24,-3.1523579500978767,-3.3369171281038117,-3.5552841250180274,-3.8367502113127214
AMZN,2014-04-24,-3.0691131518668002,-3.27635053523563,-3.485129980527874,-3.6598525467477825
AMZN,2014-01-30,-3.0421709402060593,-3.154511056525827,-3.4477495675454684,-3.7149459556973574
AMZN,2013-10-24,-3.0792008111329716,-3.356179700335965,-3.5627350569333958,-3.842986167341482
AMZN,2013-07-25,-3.8692570413347442,-4.174019414988147,-4.435249413763742,-4.3945887481819605
AMZN,2013-04-25,-3.3127322674719184,-3.4841540275081306,-3.781061587889635,-3.964209888205276
AMZN,2013-01-29,-3.4770977743223,-3.6843319496982456,-3.820393546187104,-4.056317149139318
AMZN,2012-10-25,-3.238057131749717,-3.550799760215257,-3.794064697066339,-4.033140340466892
AMZN,2012-07-26,-3.1896696440014694,-3.518124113539442,-3.8341757225447837,-4.053486818423615
AMZN,2012-04-26,-2.6319286518148464,-2.8651973455267976,-3.1700788110901756,-3.434858095184913
AMZN,2012-01-31,-3.042097594226628,-3.4164294191246483,-3.619082910087565,-3.844868556985843
AOS,2017-10-25,-5.111318033823523,-4.97269632909078,-5.001521957535304,-4.750582971370654
AOS,2017-07-26,-4.773758018748513,-4.7319441751225515,-4.848651722033977,-4.817449254954948
AOS,2017-04-27,-5.959575753085557,-4.543537563557596,-4.5814767951759965,-4.622001442198007
AOS,2017-02-02,-3.819033228264431,-4.134734951305251,-4.394652964982584,-4.40536883174825
AOS,2016-10-26,-5.234207627010127,-4.418053555497046,-4.261479592362491,-4.490930417575745
AOS,2016-07-26,-5.540001247647622,-5.369730187052969,-5.029602711004781,-5.041604507816594
AOS,2016-04-27,-4.1084713571986455,-4.149214958779127,-4.357542821428891,-4.441924140534665
AOS,2016-01-29,-4.583718200397622,-4.033119347212321,-3.9803537483769422,-4.071119437627296
AOS,2015-10-21,-3.6658976485784955,-3.830714380798856,-4.029408768916573,-4.062051582421895
AOS,2015-07-23,-4.067284116886305,-4.297359423984784,-4.258203167560978,-3.824530146260529
AOS,2015-04-24,-6.080398497146697,-4.364230543240709,-4.539594250425284,-4.641164460781834
AOS,2015-01-27,-5.76421961301632,-4.955509558207533,-5.114100684211311,-4.799970618173549
AOS,2014-10-21,-4.539097008732788,-4.598989654272234,-4.649036684965932,-4.5167946492681414
AOS,2014-07-22,-5.175026579990105,-4.810093160429192,-4.324292288285236,-4.534473384750285
AOS,2014-04-22,-4.6207304166747,-4.8601644807112985,-4.400009806814464,-4.459021545251377
AOS,2014-01-28,-5.238220330552798,-4.296217760044082,-4.3681638968125895,-4.378593530225576
AOS,2013-10-21,-4.046017204706603,-4.355163540510342,-4.293630626819343,-4.460388923899168
AOS,2013-07-24,-6.020356806825402,-4.69005192386916,-4.599689536500242,-4.503994299642473
AOS,2013-04-23,-5.541365138644207,-4.0759638504198,-4.362702775922265,-4.448673353761678
AOS,2013-01-24,-5.822337189852055,-4.675543883323591,-4.870110075142183,-4.421728643396377
AOS,2012-10-17,-4.603003362701831,-4.699449651227781,-4.19229368930898,-4.29923383557718
AOS,2012-07-18,-5.527916908351302,-4.127830559747363,-4.183926321569504,-4.360081960290152
AOS,2012-04-20,-4.464546765979925,-4.249590279928373,-4.466777215174744,-4.069842343896493
AOS,2012-01-27,-4.410750537374142,-4.426654336012341,-4.220611325345641,-4.231932878319939
FL,2017-11-17,-6.418034607059008,-3.7761809733202854,-3.5872606251013646,-3.751802039597925
FL,2017-08-18,-2.8065182193277725,-3.159868309229346,-3.468466128653798,-3.677567419981706
FL,2017-05-19,-4.200333390805772,-4.5587044732742585,-4.125812438447862,-4.062129388074008
FL,2017-02-24,-4.924089498701187,-4.975987388771219,-4.742490094492328,-4.462062693648005
FL,2016-11-18,-5.076771373145163,-4.5270996490643105,-4.301763043217253,-4.290202466265164
FL,2016-08-19,-5.843460524260608,-4.981338264159468,-4.7359934726122175,-4.690279784833078
FL,2016-05-20,-4.542082411255361,-4.4438362383675685,-4.666538905196047,-4.285022398699377
FL,2016-02-26,-4.068491119700762,-4.282998222695974,-4.309290601050295,-4.12980139297642
FL,2015-11-20,-5.286259379585254,-4.667742265357229,-4.299773893596955,-4.126816592380819
FL,2015-08-21,-3.7258363843391806,-4.005998386246322,-4.208595055923445,-4.272471021361609
FL,2015-05-22,-4.454208260205538,-4.560245553653885,-4.668834067100551,-4.586462311135899
FL,2015-03-06,-4.230267722463248,-4.427567077716894,-4.5310229623369915,-4.419133370028401
FL,2014-11-21,-4.152450146616243,-4.246558872502532,-4.39843262189979,-3.908284588983691
FL,2014-08-22,-5.587047730644728,-4.66112405944981,-4.763537177102658,-4.523448434732536
FL,2014-05-23,-5.262480837922995,-4.941736495061969,-4.982263103754548,-4.673222699529442
FL,2014-03-07,-4.941269494387215,-4.58269486018654,-4.495673297349094,-4.2657666547041435
FL,2013-11-22,-5.5693138999226806,-5.143706027282601,-5.053865611526289,-4.601590243592204
FL,2013-08-23,-4.1245525339498235,-4.206459573677951,-4.41793507793853,-4.294296914537731
FL,2013-05-24,-5.6537014078353,-4.517340181755208,-4.50313998875278,-4.3730168997722005
FL,2013-03-08,-4.87252763060893,-4.726306567127155,-4.3492953792016475,-4.23647831703243
FL,2012-11-16,-6.274374303565738,-4.372588269475706,-4.443928284671153,-4.198691058198065
FL,2012-08-17,-4.363491453420734,-4.56076212972393,-4.390432887576346,-4.3875777120339565
FL,2012-05-18,-4.906530685726837,-4.240508413008826,-3.8969440672868676,-3.878518037399666
FL,2012-03-01,-4.238905625443121,-4.475436838999443,-4.480136242940632,-4.249421360518664
WELL,2017-11-07,-5.587664382190198,-5.578223422361096,-5.43005695745872,-4.648629462958577
WELL,2017-07-28,-4.7861042208837645,-4.974370601114695,-4.709164308219696,-4.692897591031119
WELL,2017-05-05,-4.609471323388602,-4.612432288663898,-4.809675755469991,-4.969670101633951
WELL,2017-02-22,-4.793543665850406,-4.570387397118553,-4.406263065244565,-4.631844755874313
WELL,2016-11-02,-4.242422443601552,-4.029073782613088,-4.023827737229372,-4.04131753826738
WELL,2016-08-02,-5.507699201294635,-4.639877909598758,-4.7557868451457495,-4.345534069049309
WELL,2016-05-03,-4.016002740879145,-3.8704689924631075,-4.04375908153578,-4.221297540271595
WELL,2016-02-18,-5.161319906494833,-5.217530113992625,-4.272475496371294,-4.382314112387694
WELL,2015-10-30,-4.358206971664634,-3.8514549135745137,-3.9684035491814376,-4.131507060648739
WELL,2015-08-04,-5.124059959625825,-5.035654316714545,-4.180159726158663,-4.18613062756643
WELL,2015-05-08,-4.6815309708613855,-4.358719758572988,-4.603732295503205,-4.572429489643974
WELL,2015-02-20,-3.9777627236851893,-4.171919300573487,-4.145919015542949,-4.178423964813625
WELL,2014-11-04,-4.920583069785098,-4.977757425024104,-4.845721170663358,-4.678575667813764
WELL,2014-08-01,-5.489031454091352,-5.557401465187912,-4.918188948906582,-4.461392628860868
WELL,2014-05-08,-5.995993409443998,-4.909977747835081,-4.4785918805036395,-4.592460635770242
WELL,2014-02-19,-4.2450474461579315,-4.560785048329049,-4.586733837638384,-4.598875447276245
WELL,2013-11-05,-4.499016443538711,-4.578516768552171,-4.658743378995644,-4.63281448262504
WELL,2013-08-06,-4.667333236533883,-4.4786522572613325,-4.263226694684389,-4.204759330514104
WELL,2013-05-07,-4.310200526347201,-4.523724504519867,-4.049403565420593,-4.102811939148116
WELL,2013-02-25,-5.45241137419307,-5.337137373794978,-5.287938675963327,-5.273127633082407
WELL,2012-11-06,-4.807234309584446,-4.930173516729175,-4.834642422377975,-4.929211507666709
WELL,2012-08-06,-4.2438122800347,-4.639501659993915,-4.471356884800863,-4.529788252147312
WELL,2012-05-08,-6.437437148029526,-5.030401368493175,-4.5992934163449695,-4.4873327063574155
WELL,2012-02-16,-4.80677463692121,-4.413557004569389,-4.535563692818172,-4.665087509936294
LKQ,2017-10-26,-3.9705748927094184,-4.313406704694165,-4.4800636446379105,-4.674895919856205
LKQ,2017-07-27,-4.4951429644725405,-4.794388833891539,-4.532336379345547,-4.7419838366992595
LKQ,2017-04-27,-5.982248502390982,-4.928781510397886,-5.064918904003972,-4.766174716186337
LKQ,2017-02-23,-4.880229406303199,-4.3033146302500915,-4.507874455601161,-4.654444364839929
LKQ,2016-10-27,-4.812368303001508,-4.534917962256727,-4.663744274825991,-4.595504679506869
LKQ,2016-07-28,-4.597444093480337,-4.575113551985488,-4.647009267936787,-4.641016133692102
LKQ,2016-04-28,-4.131823330605295,-4.503422635056879,-4.36746041134538,-4.344115589130906
LKQ,2016-02-25,-3.8022938771909294,-4.191185963596909,-4.28218075445775,-4.310611825264708
LKQ,2015-10-29,-4.807955093300915,-5.206531855561448,-4.480348657677401,-4.41510756308692
LKQ,2015-07-30,-5.118561868656087,-5.079314978366422,-4.884350675124861,-4.291340193811601
LKQ,2015-04-30,-4.234524878703044,-4.542874496877446,-4.832457668294861,-4.702262334357776
LKQ,2015-02-26,-4.883937500186193,-4.202154291434406,-4.368746490123038,-4.336719131653101
LKQ,2014-10-30,-3.3460207611331003,-3.734237815029509,-4.006028502190242,-4.103889418400029
LKQ,2014-07-31,-3.6958683891671527,-4.007218853793655,-4.2051896709026435,-4.312550718830006
LKQ,2014-04-29,-4.799703596726471,-4.265545871882579,-4.299042320512931,-4.346782667718865
LKQ,2014-02-27,-4.1192549885062455,-3.897800847336026,-4.025668904533279,-3.9833614875218992
LKQ,2013-10-31,-4.414299220092079,-4.219882112193368,-4.157182609957856,-4.173996893612805
LKQ,2013-08-01,-4.683910197840133,-4.197996729249429,-4.110568331825593,-4.205961007619238
LKQ,2013-04-25,-4.916021214147155,-4.430792268695701,-4.471452093069011,-4.352152569201626
LKQ,2013-02-28,-3.9470165645339064,-3.592583447412439,-3.855452452342436,-4.065028806746791
LKQ,2012-10-25,-4.160022030452485,-3.700574982869955,-3.8981435645464737,-4.129595404822582
LKQ,2012-07-26,-4.7695648972870615,-4.490339319589475,-4.449827559901126,-4.419435320974654
LKQ,2012-04-26,-4.200344078951508,-4.307166178869328,-4.1966506335609965,-4.023674420838191
LKQ,2012-02-23,-4.099721440139543,-4.095859281367649,-4.187412709301657,-4.366930372914383
ILMN,2017-10-24,-3.9320314983331626,-4.020653816283313,-4.141546309990898,-4.007637702562488
ILMN,2017-08-01,-2.596696693117792,-2.8983233096514205,-3.230196609976334,-3.5400464392638775
ILMN,2017-04-25,-4.7346147400602145,-5.037536305500741,-4.742330632254416,-4.554399442795569
ILMN,2017-01-31,-5.075412179931405,-5.440103540794965,-5.0396958644601,-4.5496667128078805
ILMN,2016-11-01,-4.416167295599761,-3.7534017963159525,-3.8577979564522678,-3.9604086816724564
ILMN,2016-07-26,-3.383768082475652,-3.4545225421742756,-3.67830620265166,-3.924678395220064
ILMN,2016-05-03,-4.776495376513722,-4.054873157310246,-4.11412362021656,-4.263990535775028
ILMN,2016-02-02,-4.935226100638661,-3.649034671324776,-3.52545026230801,-3.4967731806368407
ILMN,2015-10-20,-3.5143571106283855,-3.8270940510052887,-3.7577276149741548,-3.7814354178168177
ILMN,2015-07-21,-3.1291146814262882,-3.46918917294509,-3.766301015962529,-3.8597389904569614
ILMN,2015-04-21,-3.7094529826612557,-3.876923152325083,-3.8712186934387662,-4.135100141891723
ILMN,2015-01-27,-4.071742949880208,-4.254152400222423,-4.457618440636426,-4.219858574999616
ILMN,2014-10-20,-3.315103988076449,-3.4597061704483245,-3.6127263379327257,-3.7815556391169864
ILMN,2014-07-23,-4.007473606780531,-3.963272256606487,-3.7897473974775573,-3.9803674668855824
ILMN,2014-04-22,-3.0347595875888564,-3.2613918361032037,-3.511098777769788,-3.6462450705738645
ILMN,2014-01-28,-4.768044104156188,-4.436005170155834,-4.016679529276278,-3.9132856341759914
ILMN,2013-10-21,-3.175638748234888,-3.327206658664569,-3.5637798727975234,-3.6710521844351374
ILMN,2013-07-23,-2.98337681210617,-3.244396429235211,-3.5523651980707824,-3.770025356886128
ILMN,2013-04-22,-2.7763836953890086,-3.065377523820361,-3.3627171124421897,-3.573255860900962
ILMN,2013-01-28,-4.091405838332715,-4.112407100399164,-4.339638611312617,-4.295150644278741
ILMN,2012-10-23,-4.577259245426752,-3.9600403114462916,-4.162691643071411,-4.082420960436089
ILMN,2012-07-24,-4.0255403568713515,-4.15137352249123,-4.044687444091314,-4.2930528752745385
ILMN,2012-04-23,-4.467408850537008,-4.32772137527211,-4.193451931171881,-4.087772064243748
ILMN,2012-02-07,-5.253498601437634,-4.7101463538681845,-4.353318427552857,-4.580696617123574
XLNX,2017-10-25,-4.287063721130893,-4.409660243862104,-4.1389438347903775,-4.18343862521024
XLNX,2017-07-26,-4.747559491554861,-4.418843147082983,-4.51762811850859,-4.34298944998431
XLNX,2017-04-26,-3.227172227846345,-3.571516099708321,-3.898703354716435,-4.0011468862222515
XLNX,2017-01-25,-3.702016723471047,-3.9945339736220005,-4.203930410326751,-4.4380884451670015
XLNX,2016-10-19,-4.850747994061779,-5.158615103424103,-4.570040706560223,-4.515846269268707
XLNX,2016-07-27,-4.477309244251045,-4.620906883011962,-4.7561765758009615,-4.890129009795183
XLNX,2016-04-27,-3.112789190151464,-3.460729307941783,-3.760557519563829,-3.8954104992924568
XLNX,2016-01-20,-3.2650870894052266,-3.4705130651598775,-3.5684255990528237,-3.8211945189679044
XLNX,2015-10-14,-4.834775053081514,-4.602373838461358,-4.363913177473867,-4.516312658821474
XLNX,2015-07-22,-4.3703042643865,-4.217490431305783,-4.26326423017428,-3.8882549571462737
XLNX,2015-04-22,-4.403421272409483,-4.504655804331309,-4.562921249171761,-4.426381257131582
XLNX,2015-01-21,-3.511895641042139,-3.766010483975094,-3.971268044573211,-4.112503768919058
XLNX,2014-10-16,-3.8561148198156294,-3.541164476467436,-3.789991954809714,-4.009657864630416
XLNX,2014-07-22,-2.6795039599552144,-2.987085330422881,-3.3183901788107733,-3.6057967482462376
XLNX,2014-04-23,-3.2237678839892787,-3.46016286376751,-3.707610835865702,-3.988437143733801
XLNX,2014-01-21,-3.9147121838296264,-4.262799958684348,-4.139350131703157,-4.3337006083176695
XLNX,2013-10-16,-3.940652161229871,-4.040107491205694,-4.23112939387072,-4.209768929748363
XLNX,2013-07-17,-3.7091530578049294,-3.919798489864444,-4.1266525583716716,-4.278937276302669
XLNX,2013-04-24,-3.992359789394243,-4.2895173930343615,-4.501520567593684,-4.499698580861179
XLNX,2013-01-17,-4.331847293334423,-4.719847177038462,-4.60255700365778,-4.36618067996379
XLNX,2012-10-17,-4.795755082305578,-4.339276034206483,-4.347150896606742,-4.3483065318487135
XLNX,2012-07-18,-4.947923663844088,-3.9937600571459875,-4.188075946367113,-4.39784269650933
XLNX,2012-04-25,-3.3911051168453707,-3.541769366205555,-3.897501391073732,-3.9892153094753815
XLNX,2012-01-18,-5.306268954067615,-4.77973312708791,-4.735482863538779,-4.692413562946995
MAT,2017-10-26,,,,
MAT,2017-07-27,,,,
MAT,2017-04-20,,,,
MAT,2017-01-25,,,,
MAT,2016-10-19,,,,
MAT,2016-07-20,,,,
MAT,2016-04-20,,,,
MAT,2016-02-01,,,,
MAT,2015-10-15,,,,
MAT,2015-07-16,,,,
MAT,2015-04-16,,,,
MAT,2015-01-26,,,,
MAT,2014-10-16,,,,
MAT,2014-07-17,,,,
MAT,2014-04-17,,,,
MAT,2014-01-31,,,,
MAT,2013-10-16,,,,
MAT,2013-07-17,,,,
MAT,2013-04-17,,,,
MAT,2013-02-01,,,,
MAT,2012-10-16,,,,
MAT,2012-07-17,,,,
MAT,2012-04-16,,,,
MAT,2012-01-31,,,,
AON,2017-10-27,,,,
AON,2017-08-04,,,,
AON,2017-05-09,,,,
AON,2017-02-10,,,,
AON,2016-10-28,,,,
AON,2016-07-29,,,,
AON,2016-04-29,,,,
AON,2016-02-05,,,,
AON,2015-10-30,,,,
AON,2015-07-31,,,,
AON,2015-05-01,,,,
AON,2015-02-06,,,,
AON,2014-10-31,,,,
AON,2014-07-25,,,,
AON,2014-04-25,,,,
AON,2014-01-31,,,,
AON,2013-10-25,,,,
AON,2013-07-26,,,,
AON,2013-04-26,,,,
AON,2013-02-01,,,,
AON,2012-10-26,,,,
AON,2012-07-27,,,,
AON,2012-05-04,,,,
AON,2012-02-03,,,,
COTY,2017-11-09,-3.7410246282289092,-4.110485194294118,-4.362535142879465,-4.205890046937517
COTY,2017-08-22,-3.626356016442069,-3.6560565626527874,-3.9076004110877505,-4.05283135031992
COTY,2017-05-10,-4.74436757201571,-4.665332511753825,-4.364858866192717,-4.376041283659318
COTY,2017-02-09,-3.7882369827934395,-3.524702980331911,-3.7211378541676536,-3.941800678719051
COTY,2016-11-09,-3.6769741634459443,-3.7775747322014492,-3.7512721510631457,-3.9373240161571346
COTY,2016-08-16,-3.8594736925951785,-4.030184367599849,-3.926328503771969,-4.11386629654516
COTY,2016-05-03,-4.244100260038551,-4.191783983367659,-4.073439827446169,-4.172029697048684
COTY,2016-02-04,-3.479972368572331,-3.776965935653676,-3.6460001081970654,-3.8633991801080727
COTY,2015-11-05,-3.7913164809784714,-3.518238063753006,-3.674960784404132,-3.7241952781494945
COTY,2015-08-13,-4.4450634793377,-4.794721620168713,-3.719437809706795,-3.828919221752345
COTY,2015-05-07,-4.351386642064779,-4.161403882782479,-4.299198099724485,-3.3151194164743534
COTY,2015-02-05,-4.122732221193934,-4.4464849982200745,-4.513406742716022,-4.154686006131455
COTY,2014-11-06,-4.228623462129462,-4.008223174462139,-4.282218014087049,-4.271041343664854
COTY,2014-08-28,-5.136445142823947,-5.235994184647017,-4.694640141966039,-4.580282617342013
COTY,2014-05-14,-5.950668448501899,-4.986814970542181,-4.902587188549969,-4.260735539386468
COTY,2014-02-14,-3.5760405215132067,-3.921398168122965,-4.093409826953011,-4.139461482596306
COTY,2013-11-07,-4.6542886078959125,-4.55204508658128,-4.432359388893886,-4.36542121994163
COTY,2013-09-17,-4.956815130420209,-4.862992310285965,-4.67924384626036,-4.619392347290233
FLT,2017-11-01,-2.8870797333647547,-3.1973688192503698,-3.516258386593666,-3.8315075976319224
FLT,2017-08-03,-3.732689466131935,-3.808426220028136,-4.079968823342028,-4.28472874842879
FLT,2017-05-01,-3.4480387486770594,-3.430756950854276,-3.6784119768538415,-3.810467465919037
FLT,2017-02-08,-2.968444479174316,-3.2408847945604577,-3.524644737274803,-3.7950219845291135
FLT,2016-11-01,-2.9042992546292923,-3.1755986248757186,-3.3957327210089394,-3.652761123627678
FLT,2016-08-04,-3.80339850451071,-4.027401117838952,-4.204218780205981,-4.21793985781103
FLT,2016-05-04,-5.816484233087223,-4.251984828307145,-4.371083033932298,-4.417023054351914
FLT,2016-02-04,-4.026370677421583,-3.333771008767696,-3.629225665599315,-3.7085373869847866
FLT,2015-11-04,-3.259929367986594,-3.468583347558262,-3.803596931023191,-3.912947565630986
FLT,2015-08-05,-4.3359986294917565,-4.576449920123351,-3.8789640176300275,-3.9578027574733787
FLT,2015-04-30,-5.950386769197538,-4.801080382816067,-4.688318714707788,-4.265501543011661
FLT,2015-02-05,-4.48350926196858,-4.381341492412125,-4.527727711073917,-4.434440634653512
FLT,2014-10-30,-3.509719191347814,-3.8491823437088644,-4.057225983151997,-3.9723569170386694
FLT,2014-07-31,-4.2312323146306206,-4.436031088460063,-3.6269936040511856,-3.865402958367624
FLT,2014-05-01,-3.835698529477989,-3.9525874867402204,-4.062983205716897,-4.316318683170775
FLT,2014-02-05,-3.284463196342286,-3.673699461766158,-3.9391660426153354,-3.9287436967384544
FLT,2013-10-30,-3.2622658001330946,-3.4350587342747496,-3.7602840037158174,-3.9940626596088116
FLT,2013-08-01,-3.3630265502079877,-3.622106447773954,-3.684984538423261,-3.894916160278475
FLT,2013-05-02,-4.159186096209463,-4.092879718130647,-4.029684200271602,-4.195058417542125
FLT,2013-02-07,-2.974146341951876,-3.3164974202233455,-3.559559389360732,-3.718283980146022
FLT,2012-11-08,-4.109043188682259,-4.297844115086784,-4.255897351909991,-4.35038634418691
FLT,2012-08-08,-3.0874603525744098,-3.43316158514906,-3.68991044647423,-3.891126911880807
FLT,2012-05-09,-4.186888289296926,-4.278030124156922,-4.3251201850397045,-3.9732109417336137
FLT,2012-02-08,-3.733244463713498,-4.037023987117845,-4.262787413617672,-4.17495587097897
CPB,2017-11-21,-4.133855826426907,-4.050354400728889,-4.071592298409058,-4.222960713717823
CPB,2017-08-31,-3.937682276799658,-4.214697350631877,-4.218906936636167,-4.2860789504787355
CPB,2017-05-19,-4.49777711275651,-4.2830605394017365,-4.5323183087475565,-4.522364629447466
CPB,2017-02-17,-5.508642192643738,-5.61331613639726,-5.378002766042448,-4.857766350319718
CPB,2016-11-22,-4.925585459868547,-4.833858572396763,-4.677028159512934,-4.937351147479544
CPB,2016-09-01,-4.59198794027338,-4.252998670968718,-4.514221893200394,-4.656542644421929
CPB,2016-05-20,-4.696934618356444,-4.75482050043326,-4.774992225484926,-4.301815615246283
CPB,2016-02-25,-5.775395980336683,-5.036048249451193,-4.912510992193586,-4.775430501765933
CPB,2015-11-24,-4.106444871967772,-4.396433479094553,-4.635939720588962,-4.61106649790831
CPB,2015-09-03,-3.9029881628381236,-4.262953109386464,-4.401782927247601,-4.455778138546478
CPB,2015-05-22,-5.305376885639438,-5.013308423245022,-5.059369545575239,-4.717973262144364
CPB,2015-02-25,-4.777029382814716,-4.530568543722223,-4.622331464857177,-4.708193244109468
CPB,2014-11-25,-4.514094161237086,-4.576053565908361,-4.572239911640802,-4.349634996270453
CPB,2014-09-08,-4.802456971135876,-4.605662791866428,-4.71571017230108,-4.657338042344204
CPB,2014-05-19,-5.4321412466833525,-4.947515108072838,-4.751730294291995,-4.865700577401545
CPB,2014-02-14,-6.476879653654522,-4.84849286940311,-4.799747416523852,-4.841605961096692
CPB,2013-11-19,-4.417943802803729,-4.6535974560232685,-3.8772400922233747,-4.071049668207181
CPB,2013-08-29,-5.168221544447747,-4.606314225404212,-4.407479041846132,-4.564746328602343
CPB,2013-05-20,-5.456585758055321,-4.604485343589723,-4.172791518065707,-4.276513959762521
CPB,2013-02-15,-4.625670715159124,-4.823081260627702,-4.701994095040336,-4.787317159156285
CPB,2012-11-20,-5.093798354621456,-5.391631607932251,-5.396507601260005,-4.795469523609031
CPB,2012-09-04,-4.551559683767163,-4.865462215756414,-5.002168167474945,-5.181890505546119
CPB,2012-05-21,-5.317970664850082,-5.122788856762817,-5.011174224940214,-4.815239470247568
CPB,2012-02-17,-5.3484314523268734,-4.917584373826268,-5.064225654770576,-5.04852299279924
ROST,2017-11-16,-3.0831910770169393,-3.3284707489577356,-3.57421007880188,-3.852242227089945
ROST,2017-11-16,-3.0831910770169393,-3.3284707489577356,-3.57421007880188,-3.852242227089945
ROST,2017-08-17,-2.992298654595873,-3.2556563984537212,-3.5821029420112716,-3.849790593769052
ROST,2017-08-17,-2.992298654595873,-3.2556563984537212,-3.5821029420112716,-3.849790593769052
ROST,2017-05-18,-4.565966331835472,-4.721105601144725,-4.540030977068131,-4.283215299657843
ROST,2017-05-18,-4.565966331835472,-4.721105601144725,-4.540030977068131,-4.283215299657843
ROST,2017-02-28,-4.076478635468994,-4.419589570186497,-4.597258144024211,-4.549264285451913
ROST,2017-02-28,-4.076478635468994,-4.419589570186497,-4.597258144024211,-4.549264285451913
ROST,2016-11-17,-4.1418998912145675,-4.232970194809128,-4.412092272925545,-4.408140448066022
ROST,2016-11-17,-4.1418998912145675,-4.232970194809128,-4.412092272925545,-4.408140448066022
ROST,2016-08-18,-3.946720802524299,-4.258429776811773,-4.348023802534687,-4.476581957217959
ROST,2016-08-18,-3.946720802524299,-4.258429776811773,-4.348023802534687,-4.476581957217959
ROST,2016-05-19,-3.4819024930879756,-3.8311010139291124,-4.070435190013225,-4.315814065430755
ROST,2016-05-19,-3.4819024930879756,-3.8311010139291124,-4.070435190013225,-4.315814065430755
ROST,2016-03-01,-4.23541343969108,-4.3746121022570446,-4.530884867064219,-4.495358299114878
